#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
56600010945 196916217 162017369 
56700011711 197089338 162172992 
56800015714 197264147 162326752 
56900014335 197449176 162487305 
57000015913 198418230 163375202 
57100006584 198691046 163625422 
57200008519 199126618 164002485 
57300009982 199705942 164511122 
57400006022 200028080 164813846 
57500006917 200434863 165179854 
57600013267 200873273 165591738 
57700010058 201442884 166103614 
57800016509 201529269 166182238 
57900018322 201634962 166285142 
58000019873 202320973 166826140 
58100029095 202593651 166948374 
58200005437 202728694 166982326 
58300002769 202827159 166999471 
58400028925 202927504 167017220 
58500028069 203028867 167035297 
58600028354 203128977 167053021 
58700027866 203227623 167069805 
58800023041 203326997 167086651 
58900010215 203625488 167352779 
59000012314 204242760 167815974 
59100021586 204792806 168339279 
59200012049 205130040 168637799 
59300014082 205189025 168693791 
59400004532 205303384 168803541 
59500003352 205924492 169348741 
59600005449 206417789 169794462 
59700008187 207059297 170389886 
59800002306 207835545 171094340 
59900009658 208443843 171631554 
60000010582 208995006 172135080 
60100002696 209342633 172458599 
60200010948 209958455 172994231 
60300007115 210577875 173549854 
60400007751 211062120 174009989 
60500004772 211705871 174598588 
60600005754 212635009 175403166 
60700009004 213423546 176076122 
60800009409 213807497 176423357 
60900018885 214423511 176995995 
61000027657 214459890 177029709 
61100015594 215008949 177512627 
61200020443 215091479 177590602 
61300020612 215207193 177703717 
61400020452 216002072 178336090 
61500024837 216356406 178495924 
61600024610 216605529 178593206 
61700028441 216729926 178618577 
61800031848 216840964 178637865 
61900029165 216946727 178655521 
62000030252 217052543 178673262 
62100034212 217156399 178690121 
62200007808 217438978 178931283 
62300006001 218130496 179443858 
62400005190 218814584 179871155 
62500013982 219713172 180493337 
62600018510 220045241 180785798 
62700016017 220114016 180852334 
62800023215 220651064 181318359 
62900017787 221472565 182041522 
63000017331 222054339 182555923 
63100004904 223072725 183476499 
63200003251 223756397 184088138 
63300009592 224299720 184593129 
63400003980 224706674 184976199 
63500010049 225513697 185664258 
63600010888 225626312 185771197 
63700011980 225740320 185879760 
63800028574 225902422 186031134 
63900028703 225961432 186061341 
64000028760 226124379 186103748 
64100031649 226622310 186195200 
64200013432 227566721 186333328 
64300023570 227965260 186604122 
64400020080 228099235 186728365 
64500021832 228719132 187310696 
64600020189 228745948 187336104 
64700018026 228775942 187364473 
64800144871 229123172 187686767 
64900006203 229151357 187713321 
65000023076 229168403 187729038 
