#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
39000008967 68145933719 5354126 3600531 
39100011602 68313035115 5359671 3604558 
39200008093 68469201917 5365341 3609012 
39300007348 68640023493 5371182 3613149 
39400006483 68802465186 5377630 3618298 
39500009560 68957109228 5383433 3622556 
39600012855 69129584732 5389259 3627162 
39700004206 69309148282 5395528 3631774 
39800006759 69494518056 5402064 3636920 
39900008422 69670692830 5408344 3641504 
40000004159 69841487668 5413979 3645809 
40100009400 70018527225 5420663 3650948 
40200004103 70189522694 5426651 3655416 
40300006930 70359510704 5432283 3659836 
40400010575 70544943019 5438956 3664851 
40500010196 70706022151 5444185 3669010 
40600004466 70874291920 5450393 3673665 
40700009422 71041386358 5455925 3677677 
40800008729 71207255881 5462869 3683271 
40900012682 71373602162 5468509 3687744 
41000003830 71541063067 5473979 3692041 
41100004806 71741989409 5480801 3697389 
41200003708 71921896607 5486355 3701595 
41300004348 72092656036 5492419 3706107 
41400008747 72268057827 5498365 3710706 
41500007468 72438225946 5503416 3714357 
41600002462 72631038044 5510508 3720216 
41700005123 72797487766 5517137 3725215 
41800006630 72964530335 5522966 3729596 
41900020497 73131868687 5528283 3733983 
42000004346 73280357154 5533555 3737890 
42100009070 73453246973 5539384 3742426 
42200006709 73619225243 5545062 3746863 
42300001633 73805414725 5551016 3751509 
42400003930 73986375938 5556924 3755907 
42500003863 74152426230 5563487 3761324 
42600003583 74323960795 5569668 3766302 
42700005938 74522032192 5576277 3771621 
42800006508 74687959600 5581167 3775230 
42900012736 74888265196 5587897 3780554 
43000003443 75053299563 5593841 3784968 
43100004419 75226248394 5599852 3790184 
43200002347 75391197847 5605321 3793980 
43300008127 75568090972 5610558 3798146 
43400010956 75737378705 5615613 3801978 
43500011238 75907668590 5621115 3806394 
43600003320 76063103486 5625275 3809472 
43700007166 76242361157 5631981 3815020 
43800006375 76411791620 5637656 3819270 
43900010602 76580040349 5642956 3823092 
44000007904 76735800249 5649700 3828471 
44100007919 76899258617 5654569 3831961 
44200012058 77073231512 5659682 3836052 
44300004168 77269760889 5666495 3841597 
44400008273 77454218060 5672668 3846557 
44500003935 77625263549 5678382 3850824 
44600000619 77809717398 5684969 3856132 
44700004095 77994774699 5692351 3861891 
44800008053 78161913553 5697219 3865837 
44900003379 78337478186 5702751 3870187 
45000010743 78495116144 5708968 3875222 
45100003830 78688438737 5714077 3879293 
45200010950 78875162036 5720173 3883724 
45300010771 79064682548 5726631 3888669 
45400008465 79230183582 5731879 3892964 
45500004225 79411006467 5737681 3897289 
45600004545 79586193622 5743617 3902008 
45700009605 79759528966 5749100 3906022 
45800004164 79925469525 5754038 3909437 
45900002064 80131993416 5760328 3914054 
46000004604 80303214706 5765694 3918540 
46100007506 80456202080 5771366 3922756 
46200010044 80631279832 5778369 3928364 
46300008118 80804081160 5783970 3932696 
46400001312 80986730342 5790068 3937473 
46500125063 81167955126 5795805 3941847 
46600014173 81351721731 5801981 3946814 
46700007643 81521521793 5807983 3951697 
46800003398 81705974620 5814094 3956393 
46900009692 81864906561 5819795 3960919 
47000024060 82032606623 5825417 3965753 
47100006516 82214423933 5830871 3969845 
47200010939 82387536127 5837354 3975146 
47300008771 82565158001 5842655 3979492 
47400006659 82750971531 5848350 3983947 
47500003452 82908855725 5853346 3988230 
47600003746 83085397116 5859241 3992729 
47700008719 83263248968 5864701 3996717 
47800004834 83452345707 5869868 4000554 
47900006528 83609570693 5875960 4005312 
48000007061 83794834617 5881972 4010108 
48100003984 83941942764 5887128 4013599 
48200007550 84116358747 5892612 4017949 
48300007040 84279407179 5899001 4022971 
48400009027 84463182303 5904280 4026808 
48500004982 84639683687 5910273 4031683 
48600008003 84849001551 5917269 4037213 
48700006729 84999268477 5921572 4039900 
48800007867 85167426239 5927741 4045066 
48900005587 85344105255 5933619 4049824 
49000022929 85526032039 5939245 4054096 
49100003512 85705722899 5945655 4059287 
49200003575 85874048660 5951109 4063661 
49300003776 86036736095 5955624 4066946 
49400007564 86219910668 5961394 4071346 
49500012973 86386063918 5968574 4077529 
49600006018 86550612088 5972843 4080938 
49700003727 86716824119 5978670 4085618 
49800003757 86903616079 5984219 4090356 
49900014164 87083471592 5990151 4095003 
50000012667 87250880483 5994994 4099108 
50100011386 87426474582 6001323 4103872 
50200003902 87606876998 6007420 4108439 
50300009836 87796420950 6012920 4112824 
50400005822 87955772004 6018824 4117535 
50500009942 88129858924 6023572 4121104 
50600008702 88312134404 6028939 4125476 
50700007281 88500588621 6035229 4130574 
50800002288 88671696053 6040295 4133802 
50900006842 88857289851 6046315 4138667 
51000006712 89033747398 6051516 4142875 
51100003925 89203054248 6056655 4146705 
51200003907 89375977582 6061862 4151151 
51300003960 89565753432 6068298 4156726 
51400092099 89749040217 6073487 4160621 
51500003857 89915511616 6079540 4165671 
51600009299 90100645404 6084529 4169302 
51700009267 90272875231 6089553 4172790 
51800008859 90441946784 6095531 4177594 
51900008074 90610599874 6100092 4181401 
52000004454 90800622787 6106334 4186693 
52100010926 90994180084 6112367 4191838 
52200003725 91158750880 6117844 4196285 
52300010059 91323899718 6122904 4199999 
52400008422 91514283173 6128044 4204020 
52500004001 91699075302 6134693 4209286 
52600006694 91880874995 6140653 4213753 
52700004909 92091787812 6146705 4218585 
52800006849 92257917885 6153606 4223967 
52900006787 92467562411 6159619 4228687 
53000005595 92659675162 6165369 4232889 
53100008959 92837106308 6172135 4238131 
53200005026 93024256917 6177534 4242156 
53300003976 93230944606 6183728 4246353 
53400004554 93408035176 6188760 4250026 
53500003537 93579367674 6193727 4253806 
53600003619 93759699092 6200647 4259228 
53700001201 93934750841 6205286 4262421 
53800010884 94108839945 6210611 4266702 
53900003813 94296858076 6215587 4270591 
54000014735 94485106557 6221650 4274873 
54100007387 94669495266 6227488 4279192 
54200009978 94851471756 6233869 4284267 
54300011351 95020033182 6239588 4288334 
54400008138 95184825475 6243989 4291301 
54500003575 95371122667 6251003 4297147 
54600005893 95563087668 6256399 4300826 
54700009159 95747296828 6262596 4305755 
54800002268 95908677518 6268550 4310318 
54900004277 96092590436 6274488 4314821 
55000007295 96275977394 6280496 4319960 
55100062648 96472924748 6286752 4324554 
55200011656 96673287896 6292795 4328914 
55300011189 96840582462 6298845 4334080 
55400004037 97023341992 6303562 4337374 
55500004023 97188797665 6308351 4340665 
55600009001 97386914918 6314752 4345956 
55700004355 97588113762 6320831 4350653 
55800004025 97774347948 6325713 4354298 
55900004598 97960710419 6331650 4359295 
56000010929 98128926196 6336859 4363206 
56100003642 98317750596 6342375 4367561 
56200004003 98511954323 6349270 4373270 
56300003241 98732539648 6355941 4378567 
56400009278 98905995995 6360668 4381824 
56500003516 99094275704 6366460 4386243 
56600015830 99278081057 6372602 4391057 
56700010004 99454172792 6378910 4396105 
56800004219 99640869798 6384214 4399928 
56900002130 99836532851 6390479 4405228 
57000008473 100033566949 6396438 4409932 
57100010436 100182422490 6400936 4412948 
57200003768 100363785530 6405728 4416693 
57300007174 100553483421 6411719 4421740 
57400007095 100726716697 6416319 4425068 
57500005002 100925610762 6422566 4430256 
57600004734 101140620270 6428870 4435025 
57700004001 101336091467 6434208 4439170 
57800002113 101533622369 6440345 4444041 
57900007210 101694502838 6446803 4448703 
58000012208 101853524659 6451152 4451457 
58100002218 102023802124 6457500 4456686 
58200010669 102213533827 6464127 4461979 
58300004112 102433128215 6470653 4466621 
58400003907 102604001015 6476514 4471471 
58500010212 102784341226 6482386 4475749 
58600008905 102964453997 6487456 4479519 
58700004030 103159252748 6493322 4484242 
58800008560 103337116476 6498112 4488265 
58900004335 103536673908 6503397 4492385 
59000011992 103757098006 6508897 4496567 
59100003800 103963992388 6514980 4501499 
59200003475 104136157150 6520246 4505577 
59300004036 104306437089 6524173 4508392 
59400003576 104507416212 6530756 4514025 
59500008468 104693669890 6536987 4518689 
59600009334 104898680366 6542103 4522760 
59700010255 105115032928 6547448 4527111 
59800003959 105273406534 6553676 4532442 
59900003641 105455041724 6558276 4535879 
60000007595 105652901778 6564091 4540016 
60100003867 105821886496 6570894 4545830 
60200003010 106025608782 6576888 4550856 
60300003814 106231186866 6582760 4555646 
60400004007 106427306026 6590055 4561858 
60500003428 106638307061 6595536 4565941 
60600003143 106828820725 6601664 4570523 
60700006729 107034621658 6606636 4574593 
