#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
49300035775 16725796082 2455611 1632621 
49400035883 16755860641 2455787 1632758 
49500043773 16795302830 2461624 1637252 
49600034120 16831441226 2463805 1638176 
49700039704 16866802891 2465963 1638992 
49800034212 16902075767 2468735 1640119 
49900020862 16938088806 2489125 1658812 
50000013249 16973190112 2493342 1662333 
50100029276 17007060276 2497128 1665444 
50200037574 17040543425 2501221 1668792 
50300035101 17079342620 2520989 1683799 
50400034579 17115032209 2525000 1686578 
50500020264 17149592611 2528746 1689172 
50600020564 17191934229 2548500 1700525 
50700033513 17230941678 2566213 1709664 
50800034966 17260422110 2566373 1709806 
50900034485 17291494062 2566486 1709912 
51000031982 17321485816 2566718 1710133 
51100031299 17351553816 2566932 1710331 
51200035871 17381843059 2567031 1710419 
51300035005 17411850635 2567233 1710565 
51400034106 17441801263 2567378 1710680 
51500033772 17471485331 2567502 1710784 
51600034976 17501291459 2567714 1710963 
51700033805 17531514529 2568204 1711418 
51800034177 17561330053 2568461 1711651 
51900034682 17596317161 2570994 1714134 
52000017508 17633835107 2575905 1717352 
52100021757 17669514241 2577875 1718188 
52200046944 17705467995 2580363 1719321 
52300019593 17741659884 2599594 1736638 
52400017165 17778141238 2605353 1741618 
52500033413 17813371777 2610889 1746429 
52600020151 17852108479 2631028 1762480 
52700019316 17890106249 2636484 1766545 
52800020309 17929917057 2654385 1777916 
52900029726 17974142283 2675614 1788605 
53000035914 18004888808 2675794 1788744 
53100036273 18035594398 2675917 1788826 
53200033991 18065471668 2676060 1788929 
53300035536 18096503268 2676215 1789057 
53400034690 18126969535 2676369 1789164 
53500036772 18157912998 2676489 1789241 
53600034211 18188085990 2676635 1789363 
53700031357 18218002973 2677163 1789799 
53800035412 18247753904 2677321 1789938 
53900019320 18287089534 2682887 1794092 
54000027481 18323326239 2685104 1795073 
54100032677 18359313432 2687524 1796062 
54200024863 18396288425 2701899 1809186 
54300018834 18432703533 2712070 1817799 
54400033916 18467860607 2716277 1821362 
54500018966 18504819714 2735550 1836933 
54600020032 18548292316 2744089 1843177 
54700037902 18591708533 2764701 1854074 
54800032691 18628993627 2780686 1862634 
54900036161 18659978156 2780822 1862726 
55000036033 18690132289 2780959 1862847 
55100033982 18720575125 2781142 1862989 
55200035018 18751159280 2781288 1863118 
55300028887 18781707042 2781626 1863413 
55400035046 18811698368 2781920 1863641 
55500037019 18841270345 2782079 1863790 
55600021576 18882205383 2787834 1867829 
55700033889 18918309594 2790004 1868686 
55800020557 18954027593 2792111 1869413 
55900046785 18991195219 2812341 1888216 
56000031350 19027832517 2818109 1893062 
56100018953 19066267688 2838302 1908747 
56200021308 19110899156 2859508 1921637 
56300041987 19157418159 2879630 1929715 
56400033699 19188849193 2882429 1932051 
56500033299 19219883342 2882630 1932241 
56600033270 19250696392 2882767 1932372 
56700032902 19281311144 2882918 1932494 
56800035142 19311777716 2883023 1932567 
56900035330 19342337279 2883139 1932651 
57000032635 19371991989 2883296 1932771 
57100029461 19401970903 2883733 1933109 
57200034743 19431588590 2883909 1933271 
57300034041 19469814241 2888260 1936577 
