#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
68700015790 103276099 87748996 
68800016749 103436358 87880746 
68900005571 103603030 88025539 
69000014150 103754586 88152049 
69100016937 103914833 88285488 
69200018946 104072835 88425232 
69300013124 104233917 88558158 
69400011897 104391694 88697386 
69500013859 104553496 88829825 
69600018656 104711363 88970381 
69700018823 104871958 89101946 
69800017151 105043228 89247404 
69900015897 105193197 89374860 
70000012242 105355269 89507365 
70100020885 105513210 89647105 
70200015122 105674940 89779627 
70300013516 105835421 89921071 
70400014204 105997250 90053641 
70500013015 106155030 90193943 
70600012934 106316333 90326685 
70700021179 106477765 90460950 
70800015173 106635468 90599569 
70900015441 106797058 90731533 
71000015924 106954915 90870879 
71100014274 107116301 91003480 
71200018212 107274022 91143492 
71300015401 107435611 91275918 
71400015065 107593421 91415397 
71500015615 107754379 91547823 
71600019218 107914278 91679794 
71700015032 108072282 91818892 
71800017985 108233532 91951181 
71900015048 108391449 92090752 
72000017354 108552843 92223116 
72100017271 108710896 92363382 
72200016258 108871412 92494558 
72300011623 109032631 92635823 
72400014745 109190409 92765698 
72500014788 109351797 92898381 
72600014537 109509758 93037845 
72700016169 109670476 93170879 
72800014469 109828439 93310989 
72900017969 109990777 93445215 
73000014584 110148569 93584653 
73100016655 110309824 93716690 
73200018636 110477369 93858137 
73300013975 110629773 93988643 
73400015303 110790545 94121158 
73500015866 110948501 94260609 
73600013070 111108345 94392370 
73700016903 111265998 94531563 
73800015057 111427942 94664516 
73900019246 111585709 94804582 
74000014600 111747006 94936527 
74100019730 111908672 95070971 
74200019190 112066126 95208731 
74300015891 112227711 95342540 
74400017294 112385560 95481545 
74500016932 112546589 95613703 
74600013980 112704105 95753698 
74700018443 112864391 95885421 
74800015152 113022203 96025289 
74900012809 113182338 96156368 
75000017297 113344274 96290177 
75100016578 113502241 96429285 
75200018190 113663460 96562636 
75300015109 113821325 96701600 
75400013740 113981694 96833127 
75500013633 114139591 96973819 
75600015875 114299289 97104813 
75700020151 114470219 97249212 
75800016609 114618614 97375718 
75900015436 114778794 97507421 
76000015989 114936647 97646799 
76100014959 115097186 97778561 
76200016615 115254876 97917069 
76300015672 115416607 98049004 
76400014550 115574346 98188660 
76500015182 115735918 98320703 
76600017067 115897069 98455669 
76700014176 116054562 98591967 
76800017291 116215705 98724992 
76900014436 116373491 98863975 
77000011109 116532911 98994546 
77100015762 116690418 99134789 
77200018420 116851881 99267547 
77300018071 117009645 99408085 
77400013149 117170370 99540609 
77500011951 117331685 99673521 
77600017273 117489459 99812768 
77700014225 117649480 99944609 
77800012662 117807216 100083745 
77900019933 117968111 100216129 
78000018391 118125995 100356539 
78100016903 118287802 100489610 
78200019314 118454331 100632104 
78300014749 118606059 100762225 
78400013386 118766286 100894022 
78500019385 118924223 101032686 
78600015778 119085541 101165328 
78700017072 119243278 101304831 
78800013238 119405074 101437097 
78900014533 119562768 101576981 
79000014946 119723003 101708117 
79100019325 119883387 101840373 
79200019534 120043828 101981526 
79300018856 120206197 102115427 
