#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
49800009340 403221591 400916270 
49900004613 404408305 402101158 
50000010161 405839085 403530784 
50100009723 407499267 405188236 
50200010796 408369294 406058175 
50300009017 410046951 407734173 
50400008523 410526151 408211818 
50500011947 411244572 408930115 
50600010107 412663622 410346205 
50700008162 413274984 410955969 
50800003249 414154684 411834295 
50900009722 416122520 413796461 
51000009201 416822040 414495865 
51100003908 417788526 415460150 
51200010495 419435623 417103737 
51300009326 420041996 417710003 
51400003159 421084166 418749606 
51500000042 422656946 420317164 
51600008937 423245388 420905460 
51700004526 424127681 421784217 
51800010763 425375448 423031340 
51900008941 426099539 423753784 
52000004568 427271440 424921048 
52100009695 428855594 426504327 
52200010022 429640428 427287272 
52300004394 430841377 428486911 
52400012319 432154565 429797270 
52500008421 432819715 430460743 
52600004927 434183304 431819655 
52700011238 435344284 432978973 
52800009176 435980346 433613452 
52900003753 437344760 434975407 
53000010367 438044658 435675162 
53100009308 438830012 436458713 
53200002882 440524506 438146472 
53300011236 441472655 439094092 
53400010739 442337982 439957569 
53500004177 443999973 441615521 
53600009640 444748538 442363946 
53700010273 445526826 443140601 
53800003112 447444970 445050892 
53900011485 448388280 445994052 
54000009823 449297275 446901190 
54100006848 450917859 448517860 
54200010812 451601699 449201571 
54300011515 452393567 449991702 
54400008225 453969448 451564930 
54500010318 454660678 452256072 
54600010270 455647238 453240728 
54700006725 457433581 455023278 
54800009402 458196102 455785667 
54900009318 459047405 456635258 
55000009081 460783253 458368449 
55100008362 461481098 459066193 
55200010413 462535006 460118016 
55300009583 464437930 462017897 
55400009587 465074860 462654630 
55500010779 465952228 463530217 
55600007307 467411949 464987375 
55700009335 467997084 465570725 
55800004808 468812411 466385916 
55900010852 470588659 468159465 
56000008272 471197993 468766908 
56100004121 472379171 469946805 
56200009939 473855913 471421153 
56300009013 474541776 472105519 
56400004471 475806593 473365954 
56500010488 477227789 474784463 
56600008226 477938093 475493136 
56700004773 479163826 476716332 
56800009277 481006581 478555953 
56900010059 481737847 479287131 
57000004366 482608487 480155883 
57100009295 484176316 481720892 
57200008485 484983052 482525700 
57300004647 485890889 483431275 
57400009957 487480151 485019417 
57500009647 488293422 485832577 
57600004398 489695004 487230980 
57700012107 490867315 488401486 
57800007790 491555072 489087610 
57900006591 492700041 490229938 
58000009151 493490310 491019984 
58100009678 494310884 491838741 
58200008133 495968279 493493554 
58300008925 496715257 494240448 
58400010412 497749072 495272388 
58500010317 499687260 497208246 
58600009698 500239067 497759957 
58700008882 501135837 498655075 
58800010834 503145555 500658223 
58900010508 503657118 501169706 
59000010384 504543069 502054021 
59100009629 506637119 504141879 
59200011604 507467234 504971776 
59300010445 508366073 505868744 
59400008516 510096216 507596016 
59500010806 510834542 508334123 
59600010837 511818072 509315898 
59700008949 513452692 510947669 
59800011951 514091505 511586372 
59900036734 514907183 512400027 
60000009286 516652849 514141572 
60100010468 517296249 514784816 
60200010563 518152469 515639364 
60300004678 519637956 517122081 
60400009072 520228600 517712502 
60500009413 521084773 518567364 
60600008080 522919903 520399916 
60700009257 523612405 521090537 
60800003575 524790142 522267724 
60900009692 526497372 523972399 
61000008944 527129346 524603047 
61100003457 528261070 525731565 
61200010339 529968816 527435009 
61300008641 530607320 528071988 
61400003407 531772534 529234863 
61500008613 533834175 531292459 
61600009642 534493241 531949547 
61700010273 535348720 532804904 
61800006143 537369184 534822630 
61900008110 538039015 535492254 
62000009270 538862502 536313689 
62100006395 540724201 538172521 
62200009411 541454200 538900630 
62300001735 542701638 540147526 
62400009382 544231011 541673763 
62500009696 544897594 542338659 
62600004494 545948212 543389070 
62700002710 546869505 544307460 
62800010468 547775328 545213109 
62900007858 549455686 546890844 
63000010030 550342066 547777140 
63100010057 552281671 549714365 
63200002650 553600193 551030275 
63300010509 554833518 552263418 
63400009710 556776256 554203976 
63500009306 557282209 554709852 
63600009395 559077425 556502412 
63700004507 560496149 557919987 
63800010419 561414686 558835843 
63900008938 562262776 559682311 
64000010881 563813190 561229477 
64100010525 564383919 561800040 
64200009473 565256072 562670511 
64300008157 567271196 564678941 
64400011400 568077090 565484673 
64500010412 569113860 566519534 
64600009960 571058564 568460217 
64700008327 571695568 569097094 
64800010002 572587768 569987612 
64900008173 574266749 571659933 
65000010044 575038801 572431794 
65100010463 575909089 573300544 
65200010477 577513595 574902446 
65300012147 578030430 575419151 
65400011162 578940015 576326801 
65500007225 581008241 578387758 
65600086593 581752101 579131424 
65700010411 582817995 580195131 
65800010724 584746925 582120638 
65900018336 585337306 582710865 
66000009633 586283826 583655743 
66100006531 587957146 585322231 
66200010428 588536006 585900927 
66300010000 589293478 586656701 
66400010836 590725569 588085936 
66500008931 591352342 588712539 
66600010778 592160134 589518609 
66700008620 594265340 591616494 
66800010411 595004396 592355389 
66900010748 595846300 593194847 
67000010598 597655996 595002082 
67100009715 598240144 595586086 
67200010380 598971145 596315451 
67300008986 601109914 598448196 
67400008107 601906799 599243145 
67500009612 602891485 600227466 
67600007395 604842092 602174492 
67700008675 605511027 602843223 
67800009694 606287848 603618632 
67900009384 608147081 605474860 
68000009648 609008658 606336128 
68100001973 610241565 607565574 
68200010860 611832822 609155490 
68300008947 612593288 609914206 
68400004955 613762952 611081663 
68500011618 615063673 612381531 
68600009924 615749257 613065173 
68700004956 617128692 614442794 
68800010821 618110891 615422448 
68900007796 618875175 616184918 
69000008905 619975022 617282097 
69100010466 620892809 618199711 
69200010307 621756417 619061581 
69300010069 623459159 620761585 
69400010073 624222039 621524316 
69500010012 625308580 622608791 
69600010221 627281586 624579655 
69700010836 627886919 625184845 
69800010695 628812111 626108398 
69900009316 630834399 628124583 
70000010468 631450010 628740053 
70100008875 632388593 629677098 
70200010415 634566214 631848893 
70300010081 635359306 632641784 
70400009284 636169730 633450295 
70500010027 637888595 635166292 
70600010772 638571900 635849396 
70700010549 639582376 636857936 
70800008549 641288883 638561959 
70900009267 642042711 639315619 
71000086558 643118436 640389375 
71100009542 644959467 642226690 
71200009325 645642845 642909878 
71300010461 646515575 643780911 
71400008978 647922920 645185820 
