#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
64600005068 89029883305 8783086 7149474 
64700003859 89284917601 9058373 7421778 
64800004658 89540194926 9331543 7691840 
64900005984 89780270268 9629302 7987814 
65000004625 90018301185 9843749 8199892 
65100008869 90261255298 10122836 8477071 
65200005748 90504024324 10409376 8761608 
65300004557 90739196794 10668174 9018332 
65400005699 90981532043 10943158 9291493 
65500003381 91223148935 11206203 9552558 
65600002977 91442677811 11450245 9795352 
65700004354 91648857944 11670975 10014784 
65800005397 91863686302 11861473 10204393 
65900005469 92086694897 12101359 10443066 
66000003619 92308191707 12347777 10688552 
66100005262 92535213519 12600005 10939769 
66200005762 92774710535 12851830 11190552 
66300005051 93009683580 13086039 11423978 
66400003340 93241454385 13285281 11622497 
66500003544 93484483504 13501314 11837799 
66600005182 93735729129 13724665 12060468 
66700008233 93976047220 13931092 12266141 
66800006206 94214781312 14116409 12450715 
66900003487 94449549229 14270251 12604003 
67000014721 94686076222 14431561 12764665 
67100003360 94942954867 14612888 12945235 
67200003516 95215220050 14791560 13123193 
67300004225 95458180926 14940429 13271364 
67400008887 95683687128 15024294 13354885 
67500005679 95862612830 15024333 13354909 
67600011280 96052500855 15024468 13354980 
67700009591 96239856621 15024609 13355054 
67800009939 96416724329 15024732 13355125 
67900007294 96566627115 15024842 13355184 
68000004982 96740210444 15024934 13355234 
68100005878 96892348503 15025063 13355300 
68200004681 97082697434 15025178 13355348 
68300004848 97241084227 15025288 13355397 
68400003604 97411572373 15025384 13355461 
68500012213 97551229652 15025514 13355524 
68600010414 97914432022 19047967 17365878 
68700004219 97979781751 19048564 17366299 
68800010898 98046601160 19049438 17366933 
68900009761 98124475419 19050647 17367697 
69000005183 98206310707 19051872 17368468 
69100023780 98287211115 19053278 17369262 
69200009408 98388014911 19054510 17370012 
69300009765 98499383562 19055637 17370676 
69400002871 98617107451 19056632 17371281 
69500009585 98735906671 19057772 17372004 
69600008471 98860307161 19059109 17372860 
69700008024 98987516097 19060886 17373942 
69800006708 99114542187 19062615 17374957 
69900005645 99243870009 19065204 17376335 
70000000575 99378485219 19067602 17377671 
70100004237 99523852240 19071625 17379651 
70200005317 99671071813 19076187 17381828 
70300004032 99820068500 19080989 17383862 
70400003486 99970122762 19084953 17385619 
70500010786 100121154254 19089680 17387704 
70600006505 100263119519 19094464 17389444 
70700004159 100409389218 19099117 17391098 
70800005555 100558740317 19104323 17393142 
70900003575 100704075448 19109176 17394732 
71000007001 100847950217 19113221 17396019 
71100002898 100996125777 19118743 17397868 
71200005401 101147289850 19123150 17399585 
71300005165 101309677011 19129072 17402072 
71400007492 101474823726 19135335 17404567 
71500004368 101637162095 19140564 17406737 
71600003569 101799551496 19146907 17408981 
71700003597 101953526465 19152115 17410777 
71800004344 102102687195 19157284 17412215 
71900008917 102263245988 19162958 17414050 
72000004556 102418123568 19167375 17415940 
72100003940 102561878981 19170356 17417070 
72200005331 102724387937 19175591 17419121 
72300005156 102906723146 19183151 17422264 
72400008737 103078466291 19191003 17424972 
72500007375 103234865013 19197931 17427036 
72600005343 103389265678 19202606 17428831 
72700006670 103571245302 19209601 17431718 
72800004315 103743390554 19216669 17434528 
72900006449 103901605727 19223513 17436869 
73000005595 104071403259 19229863 17439105 
73100010185 104252610496 19236882 17441966 
73200007079 104421268154 19244072 17444549 
73300015079 104571007656 19249115 17446131 
73400005104 104735428135 19255571 17448226 
73500004877 104893353853 19261117 17450337 
73600008765 105072806790 19267302 17453063 
73700011913 105259319372 19272996 17455609 
73800008810 105430768668 19278189 17457979 
73900008858 105591111437 19282817 17460139 
74000011268 105745841013 19287678 17462366 
74100005635 105896440614 19292576 17464384 
74200005892 106060573540 19297570 17466672 
74300011696 106220291650 19302232 17468647 
74400010871 106389401490 19307662 17471099 
74500008508 106553599254 19312862 17473465 
74600004382 106734543248 19318643 17476224 
74700016113 106898775446 19325451 17479006 
74800005182 107061114824 19331114 17481229 
74900005689 107228145859 19336420 17483716 
75000006011 107392946223 19341705 17486138 
75100008846 107575097131 19348467 17488982 
75200009567 107743351654 19354492 17491977 
75300015154 107901204377 19360247 17494890 
75400004038 108066835171 19365713 17497346 
