#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
43900012854 26335951895 165699112 54060037 
44000020214 26412138238 166502154 54318474 
44100039599 26440643333 166502455 54318493 
44200039744 26468444219 166502661 54318533 
44300038109 26521893770 166787560 54429216 
44400036584 26548733729 166787665 54429266 
44500036782 26575604684 166787748 54429314 
44600040732 26602424330 166787843 54429361 
44700008642 26677433505 167089920 54546045 
44800015923 26787684499 167619709 54714121 
44900015072 26861954943 168149498 54881240 
45000014626 26940913476 168944238 55134381 
45100017920 27015308127 169473727 55302804 
45200010889 27092348246 170169775 55522514 
45300014265 27168626938 170794940 55721169 
45400017441 27247550102 171589652 55975227 
45500039480 27288420760 171861931 56062356 
45600038234 27316199437 171862094 56062394 
45700030733 27356248999 171866385 56066394 
45800039188 27397019985 172155465 56179022 
45900039785 27423808326 172155551 56179058 
46000039773 27450599948 172155639 56179113 
46100010627 27501759742 172458032 56296636 
46200008685 27617228475 172722964 56381077 
46300008314 27700094085 173510865 56630473 
46400013314 27774821659 174043861 56799949 
46500009756 27850309592 174638585 56989936 
46600015636 27928401410 175368090 57221912 
46700017056 28003005737 175898953 57390675 
46800014592 28082507266 176696511 57645510 
46900037442 28137596967 177234552 57819918 
47000039217 28165274463 177234725 57819943 
47100013248 28201267943 177235269 57820250 
47200039036 28246815592 177525396 57933984 
47300040730 28273629652 177525494 57934023 
47400039134 28300390440 177525597 57934058 
47500034846 28327234239 177525711 57934104 
47600009850 28442854783 178095233 58135622 
47700018036 28534879752 178627679 58303845 
47800017940 28609521385 179160118 58473163 
47900015019 28688862348 179959276 58725727 
48000017436 28763540036 180491831 58894046 
48100014495 28842954309 181291615 59149002 
48200015208 28918216839 181825383 59318819 
48300037854 28989133938 182633259 59580245 
48400039396 29016834144 182633374 59580255 
48500028776 29045880584 182633667 59580424 
48600038718 29098026130 182918484 59692882 
48700035064 29124876125 182918593 59692921 
48800041020 29151765300 182918695 59692962 
48900036852 29178627423 182918805 59693005 
49000011941 29268956486 183220594 59809824 
49100019062 29370648191 183749443 59978653 
49200015223 29449515704 184543924 60230285 
49300018977 29524015016 185074140 60398495 
49400009631 29600789344 185744939 60611497 
49500014197 29677337694 186396014 60818555 
49600010087 29752509461 186968250 61001155 
49700011709 29830516164 187812774 61273440 
49800042232 29864652966 187985413 61327671 
49900038453 29892457361 187985572 61327714 
50000040680 29946051120 188270179 61438652 
50100330669 29972948219 188270272 61438689 
50200039961 29999702771 188270350 61438732 
50300039261 30026544222 188270433 61438771 
50400010459 30092207524 188572074 61553835 
50500009579 30206918492 189069845 61712363 
50600017365 30281860170 189627531 61889153 
50700009672 30356664260 190195363 62069890 
50800016090 30434661934 190948612 62308742 
50900018532 30509001333 191478686 62478643 
51000012397 30588095904 192274222 62732370 
51100008872 30664567144 192872376 62924255 
51200038771 30711436034 193336111 63073187 
51300037218 30739178309 193336269 63073224 
51400031877 30778616489 193340426 63077163 
51500039676 30820272021 193634253 63190636 
51600040995 30847083017 193634339 63190672 
51700039940 30873885947 193634433 63190715 
51800008574 30916564231 193938654 63308280 
51900009091 31032351723 194204694 63392541 
52000016369 31115502205 194738426 63561778 
52100015455 31195039431 195539944 63816622 
52200014191 31269807116 196074504 63988014 
52300015733 31349105424 196876299 64243567 
52400016354 31424225333 197410739 64414276 
52500013200 31503070289 198211484 64669762 
52600042611 31563008233 198751848 64844514 
52700035602 31590430450 198751967 64844528 
52800011835 31622256874 198752376 64844740 
52900039441 31672792045 199037028 64957082 
53000040888 31699580980 199037115 64957115 
53100039508 31726313609 199037227 64957145 
53200041975 31753099059 199037313 64957180 
53300009569 31860531485 199448830 65109230 
53400014501 31956936000 200128821 65325810 
53500013303 32031459932 200657857 65494565 
53600008333 32109199671 201381126 65726736 
53700016622 32184947074 201977275 65916644 
53800010648 32259758029 202526395 66090829 
53900016235 32338641187 203296892 66335668 
54000035908 32412283014 204099220 66595142 
54100038566 32440048711 204099327 66595153 
54200026832 32468320931 204099575 66595289 
54300039576 32521578318 204384455 66707501 
54400036744 32548477833 204384563 66707558 
54500040413 32575352092 204384654 66707608 
54600041472 32602208245 204384750 66707658 
54700007119 32686588861 204686689 66824713 
54800016796 32791586453 205216273 66992254 
54900010284 32868283452 205889350 67204729 
55000015085 32944898859 206536255 67409710 
55100014859 33019137228 207065517 67577133 
55200017930 33098123893 207859678 67828842 
55300014918 33172821996 208388943 67997583 
