#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
45100015597 32524047009 62617678 61269351 
45200009471 32592580137 62620234 61271146 
45300010486 32666851644 62838504 61486764 
45400019384 32728288986 62838812 61486993 
45500008793 32798798167 62839313 61487422 
45600011599 32871736456 63054903 61699741 
45700017652 32932339973 63055324 61699993 
45800012426 32995447344 63055773 61700234 
45900010480 33067487198 63264147 61905357 
46000010343 33138427270 63264686 61905704 
46100016403 33210756392 63480554 62118210 
46200013925 33275700884 63481534 62118730 
46300010231 33346652378 63698791 62333003 
46400011961 33417226265 63699311 62333315 
46500011432 33487615579 63911751 62542562 
46600014913 33554405141 63914451 62544656 
46700011465 33632125371 63921497 62549022 
46800010601 33709156275 63927062 62551232 
46900016483 33783929911 63934002 62554219 
47000011300 33858678782 63941738 62556819 
47100017871 33934494492 63948778 62559437 
47200015578 34010724704 63955594 62561905 
47300009179 34083563351 63959064 62563949 
47400014482 34151831666 64161448 62764340 
47500014718 34225797752 64166860 62768193 
47600013835 34302949301 64174550 62771615 
47700012326 34378252160 64394302 62987489 
47800013870 34441826172 64395287 62988105 
47900010682 34513322448 64600497 63190482 
48000014755 34578056999 64600656 63190564 
48100017569 34637174030 64600717 63190604 
48200010014 34697215880 64600928 63190694 
48300012896 34775594408 64608106 63195836 
48400010042 34849674393 64817234 63401502 
48500014791 34912831436 64817402 63401597 
48600011584 34971880918 64817448 63401623 
48700016922 35032898874 64818275 63402199 
48800009017 35102786257 65025373 63606471 
48900013490 35171624382 65025518 63606559 
49000012307 35236167687 65025654 63606634 
49100014889 35296586876 65025690 63606652 
49200027114 35356242285 65025700 63606658 
49300007028 35416012099 65026532 63607206 
49400009666 35488975897 65241781 63819423 
49500009646 35556518497 65241937 63819527 
49600011742 35618876742 65242043 63819580 
49700015254 35679076627 65242052 63819582 
49800015174 35738299249 65242056 63819586 
49900015703 35798884997 65242991 63820182 
50000010927 35871182900 65457168 64031509 
50100014049 35939346999 65461639 64034944 
50200010855 36013009022 65678167 64247677 
50300028328 36075578184 65679763 64248761 
50400024059 36142280526 65887370 64453485 
50500017253 36212603663 66097465 64660124 
50600009566 36281177511 66305288 64864901 
50700009782 36349576988 66308698 64867194 
50800013618 36414183301 66517294 65072641 
50900017016 36481074863 66736661 65289212 
51000023280 36545365316 66953285 65502697 
51100009439 36611863036 67006675 65554090 
51200015862 36678959989 67373885 65917145 
51300010288 36741155039 67375431 65918007 
51400022450 36808895082 67581793 66121630 
51500022590 36870473736 67787223 66323654 
51600003651 36937156788 67998202 66531781 
51700023892 37001300164 68203098 66733426 
51800011041 37066983704 68640999 67165605 
51900017125 37131428494 68854001 67375532 
52000011601 37197391698 69262799 67778822 
52100011472 37260560506 69484841 67997057 
52200009829 37325861058 69917312 68424005 
52300007615 37390943762 70302641 68804858 
52400015202 37453634436 70537546 69035790 
52500019891 37519216917 70968026 69460766 
52600010857 37584139143 71389433 69876447 
52700017999 37648924120 71805631 70286889 
52800015903 37714212024 72218732 70694194 
52900008288 37779402608 72636077 71105779 
53000016650 37844478995 73061037 71524896 
53100029072 37908971531 73484970 71943200 
53200017905 37973640449 73912787 72365113 
53300016723 38041482937 74559388 73003662 
53400019171 38105275263 74973317 73411409 
53500010146 38173107646 75686646 74115991 
53600013985 38248635363 75814325 74242016 
53700009848 38319323664 75815100 74242584 
53800011012 38390912198 75816187 74243365 
53900012694 38465047400 75816783 74243845 
54000015986 38524928926 75816927 74243964 
54100034506 38580397028 75816929 74243966 
54200010472 38636004376 75816935 74243970 
54300011492 38693612604 75816949 74243977 
54400018513 38751646520 75816953 74243980 
54500019469 38809723823 75816971 74243997 
54600025477 38868450751 75816973 74243999 
54700014980 38936027997 75823390 74249404 
54800013269 39007769302 75831914 74254070 
54900013244 39085127010 75848248 74262620 
55000011183 39152487114 75856927 74267185 
55100016242 39220876292 75866146 74272220 
55200014105 39290556477 75877663 74277333 
55300013087 39364616613 75891472 74282654 
55400011760 39441462562 75906158 74290642 
55500013828 39513775664 75916142 74295743 
55600013050 39583924222 75927166 74300691 
55700014054 39660404365 75941370 74306119 
55800012510 39736954922 75956174 74312516 
55900019766 39814115925 75965548 74317806 
56000014066 39892260725 75976617 74322037 
56100023341 39967296541 75981888 74324259 
56200012030 40035969996 75982459 74324690 
56300032553 40093817630 75982464 74324691 
56400015125 40150618768 75982477 74324700 
56500025467 40208351079 75982478 74324701 
56600015052 40266178838 75982479 74324702 
56700019833 40322026823 75982486 74324709 
56800035729 40378957021 75982486 74324709 
56900011073 40436837378 75982647 74324817 
57000014189 40505331288 75983290 74325244 
57100020235 40578548817 75984540 74326380 
57200021385 40638649459 75984725 74326530 
57300014405 40693799590 75984727 74326531 
57400012998 40749015926 75984727 74326531 
57500012869 40802383858 75984727 74326531 
57600014824 40858423145 75984728 74326532 
57700026789 40911089553 75984758 74326556 
57800014951 40962120037 75984760 74326558 
57900022470 41014586763 75984760 74326558 
58000014445 41070203576 75984778 74326568 
58100016761 41130297918 75984810 74326599 
58200013025 41188570537 75984877 74326640 
58300026218 41249233860 75984932 74326686 
58400018262 41310474555 75985121 74326834 
58500014875 41368079859 75985183 74326883 
58600014300 41428136631 75985236 74326930 
58700071724 41487151755 75985243 74326936 
58800023837 41547288669 75985350 74327015 
58900012230 41614826203 75986757 74328233 
59000009163 41689590649 75988532 74329679 
59100008949 41763394175 75990209 74330727 
59200012541 41836493716 75991663 74331602 
59300013565 41908177769 75993381 74332696 
59400013628 41978399015 75994989 74333563 
59500011767 42050079745 75996776 74334560 
59600009970 42127100449 76200993 74535269 
59700012185 42195756884 76201827 74535951 
59800016148 42268469314 76202639 74536594 
59900022534 42324180813 76202645 74536598 
60000016740 42379511959 76202648 74536601 
60100021027 42436109597 76202654 74536605 
60200014432 42494006381 76202662 74536611 
60300013554 42551717105 76202667 74536616 
60400013054 42610792923 76202682 74536629 
60500017918 42669210798 76202683 74536630 
60600010934 42737433693 76203652 74537198 
60700015265 42809645442 76214658 74545269 
60800023765 42885450650 76220338 74548163 
60900010329 42957788927 76234036 74556653 
61000023584 43025791873 76244124 74562033 
61100014447 43092798574 76252851 74566776 
61200013421 43165480513 76265998 74572227 
61300015774 43241397482 76276916 74577238 
61400011253 43318847398 76287247 74582816 
61500012297 43396045557 76297512 74587582 
61600014767 43469731848 76307552 74592640 
61700010123 43535477300 76309157 74593737 
61800010761 43606796087 76513606 74796018 
61900022412 43676902508 76514049 74796403 
62000016843 43732352902 76514055 74796408 
62100017054 43787528667 76514058 74796411 
62200017606 43844806121 76514079 74796422 
62300017932 43903186206 76514082 74796425 
62400000012 43960517746 76514092 74796430 
62500016225 44019893500 76514118 74796445 
62600013274 44078001478 76514535 74796717 
62700089207 44143088961 76515673 74797417 
62800027145 44200182374 76515751 74797482 
62900022330 44255671076 76515755 74797484 
63000010403 44309943038 76515755 74797484 
63100011537 44364695758 76515757 74797484 
63200012914 44420250257 76515776 74797496 
63300011142 44472457188 76515779 74797499 
63400009320 44525369046 76515780 74797499 
63500024156 44576565306 76515787 74797506 
63600027255 44633683697 76515811 74797517 
63700012967 44695210554 76515874 74797553 
63800021124 44753573657 76515908 74797582 
63900020660 44815370507 76516057 74797686 
64000010280 44875795481 76516162 74797756 
64100019420 44932004696 76516213 74797801 
64200014852 44992128750 76516234 74797817 
64300026900 45052696250 76516283 74797856 
64400020637 45112591931 76516357 74797907 
64500012915 45185692504 76518208 74799227 
64600016949 45258841631 76519700 74799982 
64700012145 45332070313 76725081 75002684 
64800012083 45404588325 76725946 75003376 
64900016221 45476564239 76726815 75004027 
65000012519 45540779251 76727339 75004422 
65100012363 45615600077 76733585 75008347 
65200009314 45692852238 76739894 75012863 
65300016105 45770355160 76955633 75223557 
65400012707 45841218209 76956733 75224342 
65500016283 45904674200 76957025 75224570 
65600013103 45976382515 76958275 75225441 
65700024537 46048137549 76959331 75226343 
65800022373 46112945035 76959643 75226578 
65900016128 46178678045 76959938 75226840 
66000015157 46244722323 76960320 75227148 
66100012203 46316812264 76960889 75227616 
66200016692 46386047590 76961222 75227906 
66300030710 46456987295 76962759 75229076 
66400016313 46528201460 77163031 75425953 
66500013780 46601296387 77367336 75626407 
66600009328 46666345817 77369580 75627773 
66700027693 46736192600 77586015 75840455 
66800012602 46802083726 77804473 76055246 
66900009819 46869829117 78017091 76264569 
67000023568 46934961625 78223257 76467155 
67100011922 47002095759 78438149 76678713 
67200023370 47066806281 78653718 76890780 
67300027974 47134404867 79074497 77305806 
67400006175 47198801821 79293737 77521730 
67500010574 47261313971 79515704 77739915 
67600015088 47327788472 79953146 78171655 
67700025690 47388710896 80189386 78403570 
67800008976 47453752687 80587441 78796245 
67900011537 47516862724 81014795 79217486 
68000027214 47580136521 81429368 79625347 
68100009303 47646848721 82049697 80238156 
68200007689 47709485153 82465256 80647570 
68300024557 47775778814 83092586 81266207 
68400019425 47838812520 83512218 81679671 
68500015240 47904800780 84131481 82290188 
68600015660 47980104496 84556745 82710673 
68700017377 48051767521 84557559 82711166 
68800015070 48129936346 84562870 82714528 
68900017320 48192700593 84563805 82714961 
69000010030 48257276783 84565901 82716450 
69100009372 48331569085 84779776 82927648 
69200015044 48397344297 84781848 82929037 
69300013394 48466635218 84786420 82932457 
69400020366 48536581558 84992915 83136679 
69500014277 48602766443 84994688 83137663 
69600012537 48673653415 85199360 83339570 
69700008587 48740867084 85202538 83341342 
69800021260 48809096699 85412708 83548753 
69900015256 48876571760 85414820 83549856 
70000015339 48946281141 85633513 83765974 
70100024316 49013451998 85636428 83767589 
70200013588 49083319555 85842195 83970767 
70300010780 49149265235 85844024 83971782 
70400023432 49218034229 86048230 84173391 
70500010996 49288252748 86052900 84176121 
70600032951 49354109034 86272250 84393040 
70700011004 49419865078 86274568 84394352 
70800009906 49484531650 86496004 84612645 
70900024800 49556131325 86708654 84822110 
71000025102 49622084508 86712249 84824382 
71100016133 49689284251 86915504 85025310 
71200013633 49756129875 87132442 85238759 
71300012731 49820385133 87136229 85241156 
71400016781 49884226998 87343899 85446438 
71500007702 49949963210 87556384 85655569 
71600013383 50010255824 87559095 85656979 
71700027305 50071883522 87763300 85858711 
71800016885 50133713261 87975271 86067495 
71900010589 50194022091 88059947 86150161 
