#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
50500019354 5672018 3581519 
50600009994 5678937 3586099 
50700013971 5692011 3594461 
50800014597 5696418 3596985 
50900016023 5701433 3600103 
51000018405 5707596 3603286 
51100007376 5712076 3606087 
51200016403 5718385 3609328 
51300011144 5721886 3611468 
51400029816 5728445 3615931 
51500010580 5733929 3618727 
51600016755 5740069 3622471 
51700010215 5743376 3623982 
51800021118 5747291 3625760 
51900009321 5750348 3627132 
52000019408 5753571 3628621 
52100009683 5758282 3631069 
52200016984 5761336 3632226 
52300008335 5764170 3633410 
52400014766 5766833 3634488 
52500015954 5770035 3635809 
52600016916 5773287 3637167 
52700027139 5776411 3638420 
52800027759 5779666 3639787 
52900016097 5782909 3641149 
53000016052 5787584 3643534 
53100016073 5792092 3645822 
53200024365 5795200 3647084 
53300017657 5798947 3648624 
53400024978 5802192 3650013 
53500012831 5805725 3651567 
53600011064 5824015 3667215 
53700017870 5841055 3680906 
53800010735 5857961 3694012 
53900010093 5875197 3707498 
54000022859 5878731 3710461 
54100017551 5878879 3710578 
54200021533 5879137 3710797 
54300020097 5879707 3711290 
54400017289 5879931 3711474 
54500014410 5880235 3711736 
54600019708 5880549 3712009 
54700014943 5895149 3722489 
54800016897 5915553 3734214 
54900018725 5932186 3740841 
55000010360 5944310 3746565 
55100011615 5958437 3753478 
55200012321 5971855 3758019 
55300013692 5986160 3762989 
55400011062 6007517 3773812 
55500014286 6022443 3780293 
55600013806 6034897 3784337 
55700012394 6050308 3789264 
55800015139 6069782 3796725 
55900013038 6089970 3807905 
56000015290 6109965 3818258 
56100010451 6132094 3833776 
56200020530 6146578 3846568 
56300011647 6146921 3846854 
56400015414 6147226 3847132 
56500020853 6147553 3847437 
56600016091 6147698 3847563 
56700012788 6148256 3848081 
56800015711 6148440 3848250 
56900011705 6152188 3851466 
57000013763 6168709 3865884 
57100027151 6189672 3884621 
57200022347 6194311 3888724 
57300026937 6194351 3888751 
57400027234 6194370 3888766 
57500022398 6194411 3888800 
57600014785 6194513 3888883 
57700025834 6194707 3889051 
57800015936 6194788 3889127 
57900025955 6194896 3889223 
58000013678 6195633 3889868 
58100018892 6197569 3891555 
58200010923 6199369 3893118 
58300020869 6201594 3895076 
58400016355 6208114 3900599 
58500014116 6210105 3902348 
58600018753 6212046 3904059 
58700015128 6212490 3904438 
58800022932 6216680 3907712 
58900015434 6231704 3920636 
59000014074 6254670 3940120 
59100013907 6276523 3957885 
59200011850 6299450 3976771 
59300014133 6321761 3994955 
59400014222 6340764 4009907 
59500011337 6363204 4028126 
59600014481 6385628 4046285 
59700015656 6400611 4058145 
59800016569 6413633 4068418 
59900010923 6413780 4068525 
60000017363 6413941 4068659 
60100021316 6414304 4068974 
60200014202 6414727 4069323 
60300015438 6415010 4069566 
60400012160 6415230 4069746 
60500025341 6415519 4069995 
60600025305 6431423 4082237 
60700014007 6449765 4094462 
60800010297 6468911 4105607 
60900016434 6485148 4113624 
61000015968 6496545 4118519 
61100029675 6507417 4123255 
61200014427 6521232 4127964 
61300017122 6541849 4139692 
61400014259 6563854 4152491 
61500013362 6584454 4162288 
61600014498 6605410 4173859 
61700010409 6619551 4186041 
61800022256 6632392 4196385 
61900015131 6642676 4204934 
62000010299 6642774 4205008 
62100024046 6642924 4205131 
62200019955 6643370 4205530 
62300022243 6643674 4205789 
62400015783 6644022 4206089 
62500012216 6644223 4206261 
62600017622 6646186 4207313 
62700010748 6653782 4213523 
62800014818 6655107 4214664 
62900023988 6655129 4214682 
63000036652 6655144 4214694 
63100023603 6655169 4214714 
63200022315 6655342 4214862 
63300017099 6655461 4214967 
63400021520 6655541 4215038 
63500014746 6655700 4215176 
63600015447 6656618 4215961 
63700019364 6658502 4217566 
63800014587 6659970 4218843 
63900014255 6664781 4222869 
64000025015 6667110 4224785 
64100015295 6668727 4226163 
64200011950 6669336 4226684 
64300012961 6671353 4228204 
64400013771 6675522 4231284 
64500010787 6693658 4245490 
64600024622 6710325 4258007 
64700013960 6729375 4273597 
64800014316 6749911 4289632 
64900016266 6764574 4300920 
65000014913 6775128 4309594 
65100012018 6798563 4324579 
65200019166 6825728 4341261 
65300012379 6848157 4355471 
65400011547 6863796 4368713 
65500012383 6870053 4373613 
65600010658 6889976 4390533 
65700026146 6907525 4404943 
65800023810 6916518 4412057 
65900015604 6926032 4419755 
66000013646 6937739 4429281 
66100014138 6954814 4443017 
66200014364 6966050 4452169 
66300010340 6979815 4463224 
66400010035 6990151 4471212 
66500012030 7006213 4482288 
66600012737 7012192 4486443 
66700024219 7023863 4493447 
66800017863 7029755 4497152 
66900016868 7037971 4501924 
67000020696 7043563 4505326 
67100039448 7052310 4510731 
67200012351 7057684 4514181 
67300017900 7065622 4518433 
67400009825 7070578 4521308 
67500020371 7076582 4524669 
67600024066 7081511 4527310 
67700007234 7084903 4528881 
67800018791 7090489 4531903 
67900010130 7094111 4533520 
68000006085 7098011 4535247 
68100023086 7101903 4536961 
68200013165 7105341 4538504 
68300024939 7109695 4540406 
68400026159 7113574 4542115 
68500028240 7117564 4543949 
68600015999 7126714 4551184 
68700029237 7137800 4559549 
68800017301 7162656 4574370 
68900015895 7169197 4578569 
69000032131 7178317 4585041 
69100007854 7189225 4593165 
69200015328 7199804 4600658 
69300017253 7215794 4609801 
69400023835 7222964 4614555 
69500020146 7228969 4618245 
69600020625 7237517 4624323 
69700010570 7249207 4631785 
69800029178 7257064 4636986 
69900010360 7264101 4641589 
70000011543 7271788 4647008 
70100007306 7282497 4654060 
70200008608 7292680 4660692 
70300010497 7298830 4664524 
70400016484 7306288 4669982 
70500021196 7323165 4678812 
