#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
86100035058 7619793 3380950 
86200024652 7629940 3382593 
86300034427 7637455 3388585 
86400027286 7641058 3390735 
86500034507 7645151 3393355 
86600025407 7650074 3396378 
86700031403 7653900 3399100 
86800020421 7671402 3406015 
86900035247 7682825 3412656 
87000024802 7690603 3417394 
87100028723 7705643 3423423 
87200034118 7711815 3426020 
87300032308 7716924 3427194 
87400018936 7724086 3431771 
87500034411 7727460 3433668 
87600033766 7730739 3435473 
87700015867 7733659 3437263 
87800037312 7742200 3440025 
87900034376 7757949 3445828 
88000036131 7765132 3449175 
88100034128 7773039 3454088 
88200036620 7775924 3456181 
88300039052 7778604 3458113 
88400026418 7781819 3460434 
88500037584 7784681 3462605 
88600034659 7798522 3465604 
88700035113 7803595 3466295 
88800035895 7808745 3467263 
88900036150 7813296 3468175 
89000032662 7822041 3473083 
89100033416 7825820 3475894 
89200035931 7829296 3478450 
89300029889 7833198 3481368 
89400015057 7836804 3484208 
89500036052 7861858 3496802 
89600034714 7877681 3500651 
89700034799 7882384 3501428 
89800033787 7891042 3506256 
89900035948 7895749 3508959 
90000038400 7900531 3512073 
90100035422 7905088 3514735 
90200032584 7910004 3517615 
90300041520 7920052 3521181 
90400038386 7935738 3528397 
90500019013 7946608 3534270 
90600032349 7956102 3539605 
90700034504 7972536 3545041 
90800034548 7977530 3547723 
90900035869 7982846 3549072 
91000035635 7987960 3550223 
91100035286 7999506 3554122 
91200030704 8007281 3557666 
91300018604 8015983 3563054 
91400025590 8018971 3564971 
91500046897 8022534 3567121 
91600038819 8025914 3568999 
91700044158 8029021 3570832 
91800035274 8043271 3573947 
91900016783 8048968 3575429 
92000015992 8057411 3582358 
92100030239 8074174 3588342 
92200031298 8081792 3591797 
92300031724 8087234 3595025 
92400022086 8091228 3597631 
92500033294 8095057 3599849 
92600032212 8099064 3602466 
92700033703 8103441 3605576 
92800035376 8123762 3614374 
92900018321 8135841 3621649 
93000026433 8146276 3628481 
93100027509 8161508 3633199 
93200034534 8166765 3635412 
93300033652 8171756 3636764 
93400036442 8177835 3638419 
93500032454 8188512 3644805 
93600033751 8197853 3648542 
93700028178 8206513 3653916 
93800033688 8211252 3656923 
93900034685 8214976 3659039 
94000032833 8218916 3661232 
94100036917 8223258 3663708 
94200025971 8237553 3667660 
94300019827 8247767 3673830 
94400034685 8265689 3680690 
94500035897 8272067 3684837 
94600038691 8277824 3688646 
94700018209 8283020 3692149 
94800036825 8288305 3695786 
94900030788 8303276 3700628 
95000034439 8308051 3702924 
95100028147 8314446 3704856 
95200033453 8324805 3708441 
95300030722 8333687 3713285 
95400024317 8337542 3716226 
95500037142 8340625 3718542 
95600016714 8343290 3720535 
95700037358 8345689 3722369 
95800033504 8359342 3725730 
95900035056 8363487 3726258 
96000035568 8368129 3726979 
96100031988 8372325 3728148 
96200037029 8375556 3729393 
96300020095 8383437 3736218 
96400025081 8390989 3742147 
96500040449 8395119 3745014 
96600045359 8398110 3747200 
96700034167 8401540 3749555 
96800029112 8404863 3752041 
96900032650 8422258 3758676 
97000022856 8432816 3766064 
97100019631 8441792 3772337 
97200035982 8459571 3778887 
97300036584 8474181 3788127 
97400027371 8483456 3794131 
97500031764 8498967 3799535 
97600033190 8503132 3801805 
97700036661 8506896 3802966 
97800035848 8516755 3805884 
97900033599 8522204 3807908 
98000035181 8529388 3812110 
98100030581 8534477 3816323 
98200036652 8550136 3821808 
98300035329 8555111 3822479 
98400035981 8560259 3823449 
98500034356 8564205 3824534 
98600036863 8571896 3829259 
98700035529 8580578 3836694 
98800034042 8584410 3839484 
98900035384 8587705 3841890 
99000033907 8590691 3844147 
99100022273 8593273 3846079 
99200025883 8611286 3853223 
99300017591 8620973 3860386 
99400032142 8630067 3867569 
99500020880 8649023 3875950 
99600039156 8662767 3885367 
99700032857 8680276 3892547 
99800035264 8685491 3896553 
99900036925 8696960 3901423 
100000035029 8703051 3903576 
100100035739 8712522 3905532 
100200035284 8721372 3906601 
100300027579 8726551 3908030 
100400021877 8730144 3911188 
