#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
56900016333 4410081 3964146 
57000014395 4415768 3969004 
57100016816 4422290 3974681 
57200014256 4429179 3980761 
57300015642 4435362 3986125 
57400015759 4440883 3990992 
57500016112 4446446 3995770 
57600016155 4453623 4002046 
57700013359 4460252 4007865 
57800012008 4465897 4012663 
57900015933 4471456 4017517 
58000015830 4478347 4023694 
58100014764 4485200 4029683 
58200014900 4490871 4034692 
58300015929 4496570 4039686 
58400003601 4503166 4045496 
58500015923 4510447 4051919 
58600014594 4516022 4056785 
58700016966 4521692 4061582 
58800014206 4528198 4067329 
58900015347 4535181 4073501 
59000016045 4541146 4078701 
59100017357 4546687 4083517 
59200012528 4553130 4089178 
59300010874 4559734 4094913 
59400013845 4565977 4100402 
59500014020 4571746 4105342 
59600013582 4577473 4110325 
59700016474 4584630 4116628 
59800015229 4591588 4122670 
59900015061 4597142 4127554 
60000015717 4602768 4132435 
60100017573 4609419 4138248 
60200014538 4616450 4144385 
60300015692 4621966 4149202 
60400014966 4627576 4154004 
60500016450 4633998 4159630 
60600015300 4641316 4166106 
60700013997 4647139 4171215 
60800013940 4652676 4176077 
60900014955 4659192 4181755 
61000016949 4666055 4187804 
61100014882 4672149 4193235 
61200015738 4677706 4197975 
61300016551 4683256 4202821 
61400014377 4690553 4209320 
61500015839 4697092 4215073 
61600014740 4702761 4219973 
61700014651 4708507 4224971 
61800014744 4715429 4231095 
61900016445 4722517 4237371 
62000014851 4728070 4242291 
62100014546 4733673 4247180 
62200008948 4740178 4252897 
62300009788 4747427 4259230 
62400015807 4753071 4264200 
62500014965 4758552 4268986 
62600015953 4765151 4274803 
62700010438 4772185 4280983 
62800016491 4778070 4286128 
62900016519 4783687 4291012 
63000014432 4790171 4296745 
63100014746 4796704 4302458 
63200015366 4803070 4308008 
63300016388 4808766 4313031 
63400017146 4814432 4317961 
